%time,field.header.seq,field.header.stamp,field.header.frame_id,field.info.header.seq,field.info.header.stamp,field.info.header.frame_id,field.info.vehid,field.info.type,field.info.msg_ver,field.info.comm,field.speed,field.position.x,field.position.y,field.position.z,field.yaw,field.wheel_angle,field.quality,field.distance,field.status,field.direction,field.weight,field.correction.x,field.correction.y,field.correction.z,field.reason.reason,field.reason.point.x,field.reason.point.y,field.reason.point.z,field.reason.state
1687475310625542803,2209229,1687475310623285055,,0,0,,1007002,,,,5.08569002151,277.612150305,-1630.13420036,300.179058968,1.84544706345,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310645221031,2209230,1687475310641930103,,0,0,,1007002,,,,5.08726596832,277.581389931,-1630.04816499,300.178208187,1.84589624405,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310665064159,2209231,1687475310661602973,,0,0,,1007002,,,,5.17759752274,277.591522343,-1630.01843046,300.176032325,1.84676170349,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310681948682,2209232,1687475310679610967,,0,0,,1007002,,,,5.17937660217,277.557174595,-1629.92068135,300.172801983,1.84760665894,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310700419072,2209233,1687475310698044061,,0,0,,1007002,,,,5.09292221069,277.515061132,-1629.78107338,300.166816204,1.84827387333,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310708494399,2209234,1687475310705754995,,0,0,,1007002,,,,5.09367227554,277.500847611,-1629.74038375,300.165530349,1.84918439388,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310727220055,2209235,1687475310723629951,,0,0,,1007002,,,,5.09521961212,277.471534446,-1629.65632663,300.162874058,1.84977889061,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310745119443,2209236,1687475310742369890,,0,0,,1007002,,,,5.09176158905,277.441306059,-1629.52919896,300.161496705,1.85079574585,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310759581259,2209237,1687475310756949901,,0,0,,1007002,,,,5.09311103821,277.417137286,-1629.45785149,300.159854754,1.85184156895,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310777094701,2209238,1687475310774189949,,0,0,,1007002,,,,5.0947303772,277.388678912,-1629.37366312,300.157914962,1.85234379768,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310795223938,2209239,1687475310792731046,,0,0,,1007002,,,,5.0649523735,277.364137605,-1629.28203238,300.146888406,1.85348498821,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310810373477,2209240,1687475310806616067,,0,0,,1007002,,,,5.06633710861,277.341055523,-1629.21406616,300.144769256,1.85452616215,0.00384615384974,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310824751801,2209241,1687475310822531938,,0,0,,1007002,,,,5.06805562973,277.313524809,-1629.13284491,300.142232625,1.85556232929,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310843170263,2209242,1687475310840703964,,0,0,,1007002,,,,5.06987953186,277.285614348,-1629.05033445,300.139650075,1.85604703426,0.00288461544551,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310862259729,2209243,1687475310859707117,,0,0,,1007002,,,,5.07793188095,277.292296719,-1629.02898533,300.134774347,1.8571408987,0.00192307692487,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310879052375,2209244,1687475310873192071,,0,0,,1007002,,,,5.07967567444,277.26679707,-1628.95691927,300.132548032,1.85806238651,0.00192307692487,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310896435086,2209245,1687475310893398046,,0,0,,1007002,,,,5.08298110962,277.215563479,-1628.79247163,300.12082946,1.85869157314,0.00192307692487,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310918167784,2209246,1687475310912133932,,0,0,,1007002,,,,5.08521223068,277.186492065,-1628.70968894,300.117481485,1.85964584351,0.0,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310929547452,2209247,1687475310925631999,,0,0,,1007002,,,,5.08716821671,277.16234702,-1628.64082612,300.114688131,1.86057198048,0.0,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310943848535,2209248,1687475310941659927,,0,0,,1007002,,,,5.11210584641,277.142440664,-1628.54205526,300.101843834,1.86116969585,-0.00312500004657,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310962492783,2209249,1687475310956525087,,0,0,,1007002,,,,5.11425113678,277.118809005,-1628.47399177,300.097619185,1.86209452152,-0.00312500004657,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310976588445,2209250,1687475310973234891,,0,0,,1007002,,,,5.1171002388,277.088908521,-1628.38775304,300.092254062,1.86250555515,-0.00312500004657,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475310994312934,2209251,1687475310991853952,,0,0,,1007002,,,,5.16928863525,277.068828931,-1628.29392529,300.077537135,1.86348843575,-0.00416666688398,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311011419024,2209252,1687475311006472110,,0,0,,1007002,,,,5.17188024521,277.043779255,-1628.22219417,300.071369138,1.8642424345,-0.00416666688398,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311029706286,2209253,1687475311022571086,,0,0,,1007002,,,,5.17496824265,277.015256617,-1628.14042342,300.064325624,1.86463022232,-0.00729166669771,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311046011526,2209254,1687475311041862964,,0,0,,1007002,,,,5.17848539352,276.984148636,-1628.05113299,300.056619007,1.86523973942,-0.00729166669771,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311062141554,2209255,1687475311059396982,,0,0,,1007002,,,,5.18199014664,276.954451212,-1627.96579361,300.049238131,1.86586773396,-0.00937500037253,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311078586901,2209256,1687475311075458049,,0,0,,1007002,,,,5.1138381958,276.99791053,-1628.04576481,300.061985633,1.86612176895,-0.00937500037253,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311097300421,2209257,1687475311094033956,,0,0,,1007002,,,,5.20309019089,276.9265902,-1627.81648464,300.03261233,1.86673128605,-0.00937500037253,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311110208350,2209258,1687475311106558084,,0,0,,1007002,,,,5.20595932007,276.902955673,-1627.75358915,300.025169059,1.86712300777,-0.0104166669771,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
1687475311126232699,2209259,1687475311123339891,,0,0,,1007002,,,,5.20957994461,276.873926752,-1627.67628634,300.01601132,1.86743807793,-0.0104166669771,4,0,1,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,
